user_idx,anime_idx,anime_id,rating
752,3254,4975,4.5
470,276,102976,9.0
588,204,10165,9.0
736,1190,133965,9.0
90,2914,2201,32.0
91,2338,20728,67.0
271,552,108759,7.0
53,161,101347,5.0
492,3431,6547,8.0
562,535,108511,8.3
134,2746,21518,8.0
473,162,101348,9.2
497,2735,21499,4.0
679,2770,21595,4.0
354,1253,13759,6.0
539,340,104276,4.0
743,2761,21574,8.0
334,2451,20923,7.5
349,3032,3087,7.0
314,1347,14227,7.0
119,2924,226,8.0
99,3148,413,1.0
306,722,113415,10.0
176,2546,21110,8.0
596,1610,154587,10.0
343,3653,8841,7.0
321,974,12445,6.0
600,2142,199,9.5
138,2265,20613,10.0
401,842,11757,6.2
740,577,109261,6.5
107,1524,15085,5.0
283,131,101168,7.0
321,108,101002,7.0
507,1584,1535,10.0
576,1347,14227,7.0
481,488,107660,8.5
244,3761,9756,7.800000000000001
349,3852,98203,5.0
154,495,107871,3.0
580,134,101213,7.0
617,39,100353,7.0
20,2286,20646,2.0
589,2434,20880,8.0
409,3290,521,7.0
159,1871,16782,7.0
96,468,10719,8.0
321,3174,431,6.0
220,2421,20853,10.0
734,3511,743,9.0
557,1598,15417,10.0
248,2801,2167,9.0
82,2830,21712,7.0
34,611,110277,9.0
65,2197,20496,7.0
28,3996,99540,5.0
257,2639,21311,7.6
430,1764,16239,8.0
296,1524,15085,10.0
100,3264,5030,5.0
182,2897,21856,10.0
302,3950,98884,8.0
435,2602,21243,6.0
124,2257,20602,7.0
218,643,111145,3.0
214,2024,18121,7.0
679,2217,20527,4.0
421,2450,20920,9.0
203,1801,164,7.0
73,1085,129068,3.0
364,2104,19221,9.0
740,1053,127412,4.5
48,2075,18857,2.0
200,1100,12979,64.0
575,613,110350,8.0
167,1902,169755,7.0
220,213,101813,9.0
215,3959,99147,9.5
309,197,101609,1.0
309,309,103735,4.0
376,1890,16904,6.5
207,605,110178,85.0
227,2180,20458,5.0
349,2466,20952,5.0
501,3357,586,8.0
28,1747,16123,6.0
249,2523,21059,8.0
678,1255,13767,4.0
451,2716,21459,10.0
55,106,101,2.0
193,1126,131083,7.0
708,2557,21132,4.0
709,529,108463,10.0
218,1690,157965,3.0
466,2468,20954,8.9
410,3165,4224,3.0
279,2294,20661,6.0
276,1875,168139,8.0
482,2747,21519,9.0
120,3999,99578,10.0
21,88,10080,70.0
389,622,110547,9.0
718,2819,21700,7.0
515,662,111790,9.0
188,728,113538,9.0
438,155,101336,8.5
76,2136,19769,19.0
46,2793,21647,65.0
598,1609,15451,8.0
570,467,10717,51.0
118,2461,20946,3.0
308,2053,18497,5.5
467,689,112443,80.0
81,120,10110,74.0
93,113,101024,6.0
182,425,10620,10.0
222,3084,3588,5.0
291,162,101348,8.5
46,1287,13939,50.0
323,1022,126529,9.3
617,3145,4107,9.0
129,2231,20555,7.0
431,1918,17074,1.0
14,962,124080,9.0
65,2429,20872,6.0
120,434,106319,8.0
666,2610,21258,8.0
139,4004,99629,4.0
278,3004,2904,3.0
243,2158,20159,5.0
686,2867,21791,10.0
478,2492,20997,8.0
17,663,1118,7.0
596,146,101291,9.0
636,2271,20623,8.7
201,3001,2890,8.0
412,491,107693,7.9
546,3860,98249,5.0
141,3893,98502,5.0
598,1074,12859,8.0
149,3275,5114,10.0
668,431,106240,10.0
550,3959,99147,8.7
486,2779,21613,7.5
104,3278,512,7.0
357,4019,99726,7.0
39,2071,18753,7.0
223,2250,20594,7.9
223,2747,21519,7.800000000000001
24,486,107625,6.0
24,1060,127720,8.0
120,2274,20627,8.0
80,299,103302,8.0
224,908,121,9.0
255,2505,21031,3.0
693,3239,486,10.0
248,3039,317,8.0
248,2986,269,8.0
278,2315,20691,2.0
546,829,117196,2.0
512,702,112788,10.0
553,2986,269,8.0
689,3555,790,7.0
76,2570,21180,58.0
573,3926,98659,100.0
136,1513,15037,4.0
285,3701,918,10.0
163,811,116589,8.0
617,1599,154214,4.0
370,2954,2471,10.0
176,43,100401,8.0
388,3569,813,4.0
142,1184,13377,7.0
574,1828,16592,2.0
188,2320,20698,6.0
497,3569,813,10.0
28,2698,21422,2.0
680,1757,161964,6.3
633,2257,20602,70.0
323,1950,1726,6.0
25,908,121,8.0
204,3653,8841,7.0
62,2956,2476,2.0
475,3347,572,9.0
62,3708,9253,10.0
379,340,104276,4.0
124,120,10110,8.0
696,2297,20665,9.0
556,1418,145545,5.0
42,1881,16866,7.0
42,288,10321,6.0
355,3711,93,8.0
313,65,10067,6.0
149,3766,9760,9.0
419,751,114043,3.0
321,552,108759,8.0
710,1584,1535,8.2
435,221,101921,8.0
244,1363,142838,8.5
203,3263,5028,7.9
56,1858,16706,8.0
740,3984,99425,5.5
321,2,100010,5.0
364,3493,710,8.0
338,842,11757,100.0
93,164,101350,7.0
142,3374,60,4.0
227,2505,21031,6.0
252,2358,20755,5.0
568,313,103871,9.0
198,640,11111,80.0
323,2538,21093,5.0
234,2555,21128,4.0
327,1258,137822,8.0
751,623,11061,10.0
149,2299,20667,4.0
364,259,102649,7.0
723,680,112301,8.0
93,1491,14837,7.5
130,2953,246,8.0
336,2562,21158,9.0
65,3260,50,8.0
240,2671,21364,7.0
96,3887,98491,6.0
45,663,1118,8.0
246,870,11887,8.0
48,2789,2164,6.0
8,2667,21359,5.0
159,2031,1818,8.0
204,2811,21685,8.0
229,1506,149874,5.300000000000001
740,945,123494,3.0
227,2357,20754,8.0
250,3967,99255,7.5
218,1010,125839,3.0
258,2557,21132,7.0
429,1408,145064,9.9
96,854,11785,8.0
733,3884,98460,10.0
295,1258,137822,70.0
186,1295,139630,9.0
59,2747,21519,9.0
126,594,109819,8.0
5,1850,166828,7.0
687,2605,21247,7.0
218,1789,163263,3.0
172,3761,9756,10.0
248,1724,159831,9.0
328,1005,12549,6.0
163,276,102976,9.0
22,100,100922,2.0
85,4018,99725,65.0
700,142,101280,7.0
313,1598,15417,8.0
112,2211,20519,9.0
21,2481,20983,60.0
186,1485,14813,6.0
179,2492,20997,10.0
687,325,104157,8.5
214,2199,205,7.0
239,2949,2418,8.0
66,785,114963,2.5
135,3597,8460,8.0
605,2675,21377,2.0
139,2118,1943,6.0
637,3830,97940,9.3
463,2381,20789,7.0
235,626,110733,8.0
104,2515,21049,9.0
101,3959,99147,4.0
607,1815,16498,8.3
87,1681,1575,9.0
171,3940,98820,7.0
623,1584,1535,10.0
487,1641,155783,8.0
29,1134,131516,78.0
655,269,102883,10.0
313,2423,20856,7.0
271,2113,19369,7.0
190,2365,20766,7.0
1,1684,15771,6.0
696,2451,20923,10.0
25,1801,164,9.0
729,2505,21031,1.0
8,2358,20755,7.0
62,2952,245,10.0
237,2468,20954,10.0
413,1115,130549,7.0
591,4023,99750,8.0
73,3343,5690,3.0
46,2760,21573,50.0
77,3708,9253,10.0
53,3247,4898,4.0
112,1823,165314,7.0
93,220,101918,8.0
192,3828,97938,6.0
76,2672,21365,38.0
398,2505,21031,6.0
56,711,11313,8.0
137,2260,20605,7.0
249,1977,17549,10.0
279,3685,9041,2.0
665,1329,141391,3.0
605,3708,9253,3.0
51,2320,20698,7.9
62,3613,857,4.0
431,2487,20992,5.0
71,2700,21424,4.0
207,2306,20678,55.0
335,3313,5341,8.0
204,2218,20529,7.0
207,392,105156,82.0
601,2697,21421,10.0
207,1156,132096,65.0
519,41,100388,10.0
108,2681,21385,5.0
20,2119,19489,3.0
321,1731,16011,7.0
740,1126,131083,3.5
210,2468,20954,9.0
357,622,110547,5.0
735,2393,20806,10.0
476,1668,15689,10.0
670,1384,14345,81.0
409,1142,13161,7.0
106,2259,20604,60.0
166,1631,155211,9.0
433,533,108489,9.0
309,3657,8876,7.0
487,1828,16592,10.0
80,3486,7059,8.0
143,897,120377,1.0
73,120,10110,3.0
381,2675,21377,97.0
77,3532,7674,8.0
31,2429,20872,9.0
625,2022,18115,3.0
476,2899,21858,10.0
302,3023,299,6.0
632,358,10447,7.199999999999999
424,269,102883,9.0
177,1891,1691,9.0
130,2216,20526,8.0
178,3192,45,8.0
328,2817,21698,8.0
169,2643,21316,4.0
617,488,107660,8.0
72,2161,2025,7.0
404,3431,6547,7.0
604,2860,21776,7.5
715,3999,99578,90.0
129,1990,177,6.0
66,740,113813,5.2
426,20,1002,5.0
446,2074,18851,8.0
388,209,101759,8.0
159,1066,1281,8.0
90,2940,2390,44.0
22,1185,133844,3.0
305,3689,906,10.0
527,204,10165,9.0
207,1717,15927,72.0
656,2271,20623,10.0
512,1109,130298,9.0
69,2716,21459,9.0
688,1253,13759,70.0
321,2709,21445,6.0
229,4003,99624,3.5
595,1885,1689,7.0
232,1469,14741,8.0
200,2450,20920,68.0
454,3339,5680,10.0
335,3550,7858,5.0
309,824,11701,6.0
95,3431,6547,3.0
142,2770,21595,10.0
614,2874,21804,4.0
249,2397,20812,8.0
349,1724,159831,8.0
85,2358,20755,80.0
249,2658,21339,9.0
39,2119,19489,8.0
302,4038,9999,7.0
113,32,100298,8.0
433,900,120608,7.0
204,2510,2104,6.0
512,1216,13601,8.0
295,2182,20464,80.0
62,946,12355,8.0
635,798,116005,95.0
331,1340,141911,9.7
452,3801,97832,7.5
82,3892,98501,7.0
4,2387,20799,9.0
249,18,100183,9.0
7,1644,1559,7.0
443,2932,2354,67.0
56,1580,15335,9.0
107,2519,21055,2.0
149,753,114085,7.0
323,1645,155907,7.800000000000001
135,1470,14749,7.0
309,400,105333,9.0
198,1895,16934,58.0
126,962,124080,8.5
616,751,114043,8.5
231,674,112151,10.0
338,3587,8407,80.0
307,3607,8525,7.5
406,1549,1519,9.0
14,148,101302,6.0
446,3581,8277,7.0
265,1815,16498,5.0
248,2257,20602,9.0
73,2531,21077,3.0
324,2921,225,7.0
361,746,113936,10.0
86,3451,6675,8.0
255,2265,20613,7.0
574,2213,20521,2.0
537,1145,131681,9.5
71,1043,127230,5.0
193,325,104157,8.0
393,2231,20555,7.0
149,1510,150,9.0
45,878,1195,8.0
656,2836,21719,10.0
302,211,101811,7.0
456,2368,20769,7.0
126,24,100240,8.0
268,590,1096,3.0
91,2071,18753,70.0
407,400,105333,8.0
595,3708,9253,8.0
279,3115,387,7.0
244,1957,1735,9.0
527,2897,21856,9.0
568,340,104276,9.0
29,814,116673,52.0
126,2258,20603,8.0
504,1618,15489,7.0
256,3343,5690,9.0
249,3853,98205,7.0
174,2294,20661,5.0
520,623,11061,70.0
315,2710,21450,8.0
229,2631,21298,5.5
435,2288,20654,10.0
277,1015,126213,2.0
149,1756,161802,6.0
741,2793,21647,6.6
524,2396,20811,9.0
535,2273,20626,10.0
429,2537,21092,9.0
130,3244,4884,10.0
219,911,12113,5.0
330,2035,18245,7.0
130,230,101992,8.0
147,3303,528,100.0
477,1584,1535,8.2
249,2420,20850,8.0
364,120,10110,3.0
512,666,111951,8.0
207,3623,8675,77.0
160,1043,127230,9.0
21,2060,186,80.0
246,2118,1943,8.0
75,3250,4901,7.0
465,2396,20811,10.0
366,623,11061,9.0
55,2268,20617,1.0
564,229,101972,8.0
503,4029,9989,6.0
82,1820,16524,8.0
412,1641,155783,8.2
563,1414,145260,3.0
567,2716,21459,9.0
394,2487,20992,8.2
449,162,101348,8.8
14,1645,155907,7.0
436,2738,21507,8.4
214,467,10717,9.0
118,2358,20755,3.0
672,2716,21459,7.0
207,3300,527,75.0
503,635,110867,7.0
712,73,100723,7.0
48,2596,21234,9.0
225,181,101474,8.0
22,1879,1686,3.0
441,1590,15379,80.0
644,1291,139518,6.0
668,1263,138,9.0
263,529,108463,9.3
240,2232,20556,8.0
112,3602,849,9.0
605,1536,151379,3.0
742,722,113415,8.0
323,3200,4565,9.0
456,177,101386,8.0
313,2740,21511,6.0
279,2765,21584,6.0
73,1832,166216,3.0
166,1216,13601,7.0
321,560,108941,5.0
198,2271,20623,90.0
57,1642,15583,6.0
597,2164,2034,5.0
682,2596,21234,8.0
149,2494,210,10.0
83,3743,9624,5.0
193,1081,128828,6.0
198,3370,5962,60.0
660,1411,145139,10.0
641,2028,18153,8.0
32,884,11981,7.0
249,1382,143338,9.0
39,2035,18245,8.0
130,1219,1361,7.0
321,2776,21610,5.0
588,3157,4181,4.0
321,468,10719,7.0
36,2035,18245,10.0
130,3210,4654,10.0
22,2060,186,3.0
175,1815,16498,3.0
685,1642,15583,6.0
492,2596,21234,6.1
78,3157,4181,9.0
372,897,120377,8.6
653,2882,21827,9.0
412,1388,14355,6.7
687,1458,146984,9.0
632,1142,13161,7.0
398,1025,126659,7.0
235,828,117193,5.5
648,2036,182469,10.0
426,1803,16417,5.0
609,2172,20447,8.1
308,2673,21366,9.5
74,3807,97863,3.0
309,3073,3467,4.0
349,1701,158709,5.0
149,3459,6772,7.0
512,645,111314,5.0
305,1092,1292,10.0
179,501,10793,7.0
66,3630,87435,3.7
376,921,12189,7.5
160,752,114065,6.0
472,1261,137908,6.0
80,2421,20853,6.0
166,1222,136263,5.0
425,1449,146850,10.0
579,432,106286,3.0
570,3985,99426,77.0
249,1577,153288,9.0
262,2140,19815,10.0
129,0,1,7.0
64,3337,5671,8.0
198,3848,98060,70.0
584,1319,141014,8.7
454,3969,99263,10.0
687,1522,150672,9.0
656,3368,5958,7.0
653,520,108307,8.0
339,2294,20661,10.0
159,3608,853,8.0
98,3646,877,100.0
198,197,101609,20.0
474,3969,99263,7.0
559,2187,20474,10.0
229,2783,21627,6.799999999999999
740,1159,132193,4.5
603,914,121176,9.0
159,3821,97909,4.0
324,1815,16498,8.0
112,1385,14349,7.5
177,3401,6205,8.0
66,1088,129191,0.5
193,412,10588,7.0
82,2188,20475,9.0
603,1463,14719,7.0
308,3792,97734,2.0
349,737,113717,7.0
4,3356,585,6.0
96,1727,16001,9.0
153,3817,9790,80.0
703,1301,14027,4.0
57,761,1142,6.0
591,2140,19815,7.7
149,3294,523,9.0
535,1458,146984,10.0
250,3962,9919,6.5
48,2355,20752,7.0
27,2410,20832,8.0
710,2454,20931,8.2
500,3026,30,9.0
433,2847,21745,9.0
154,3001,2890,3.0
407,3910,98572,7.0
139,3953,98977,9.0
435,3837,97986,10.0
289,2451,20923,10.0
645,2917,223,8.6
149,1685,15775,8.0
424,2454,20931,8.0
240,2758,21567,8.0
149,1488,14829,8.0
108,2419,20849,7.5
112,1469,14741,7.5
207,3624,8676,55.0
82,2791,21643,6.0
689,3173,430,7.0
20,204,10165,3.0
244,3837,97986,10.0
588,1277,138788,6.0
129,2630,21296,7.0
225,415,105914,9.0
195,200,10163,8.0
140,2822,21703,8.0
220,2760,21573,7.0
262,2818,21699,9.0
220,2242,20578,8.0
79,3174,431,7.0
90,2747,21519,63.0
249,2625,2129,8.0
621,1577,153288,7.9
563,1775,162985,4.0
381,51,100500,76.0
484,1951,17265,10.0
462,2761,21574,8.0
168,2955,2472,5.0
177,2704,21432,10.0
603,91,100815,8.0
149,322,10408,4.0
588,1126,131083,6.0
716,142,101280,10.0
383,2024,18121,6.0
566,2710,21450,5.0
387,921,12189,8.0
713,1017,126288,10.0
383,3708,9253,8.0
162,509,108040,7.0
323,2688,21403,6.0
46,2515,21049,90.0
477,2390,20801,6.799999999999999
82,1250,137312,6.0
277,1597,154116,4.0
104,3189,4477,10.0
324,98,100891,9.0
335,695,112641,9.0
130,520,108307,8.0
331,1781,163133,7.1
504,10,10015,6.0
376,1815,16498,8.0
693,1410,14513,5.5
198,2593,21222,80.0
430,924,122052,10.0
752,64,100668,8.5
256,2608,21255,6.0
365,968,124194,9.0
529,488,107660,7.7
608,1585,153518,8.0
203,2218,20529,7.0
370,526,108430,9.0
248,2182,20464,10.0
487,3865,98314,9.0
688,678,112293,70.0
14,105,100990,8.0
743,3273,5081,9.5
687,221,101921,9.0
229,322,10408,4.5
83,3071,3457,8.0
399,3830,97940,7.0
487,3412,6347,7.0
305,1584,1535,10.0
641,938,12291,8.0
364,1253,13759,8.0
14,2924,226,5.0
752,2770,21595,8.0
112,2297,20665,8.0
205,317,103900,7.0
355,989,1250,4.0
38,3040,32,10.0
584,885,119941,9.6
563,2469,20955,3.0
679,1269,138452,3.0
129,3881,98444,9.0
641,2517,21051,8.0
249,603,11013,7.0
101,2475,20966,4.0
409,2555,21128,8.0
353,3437,658,9.0
499,2564,21170,7.0
668,880,119675,8.0
539,1832,166216,5.0
271,497,10790,6.0
11,804,116267,9.0
372,2534,21087,7.5
621,2470,20958,8.4
510,469,107201,9.0
689,3669,8937,8.0
546,3185,4437,4.0
174,3771,97625,5.0
364,3512,7465,9.0
467,92,10083,90.0
200,1378,143270,85.0
701,11,100166,8.6
366,2738,21507,9.0
365,1312,14075,7.7
204,2181,20462,7.0
413,1253,13759,8.0
55,1856,167,2.0
706,418,105989,8.0
753,1997,17777,6.5
313,2489,20994,7.0
133,2538,21093,6.0
689,704,112803,7.0
149,2488,20993,8.0
364,1818,16512,6.0
272,2387,20799,8.0
98,303,103572,80.0
203,2100,19199,5.0
402,2146,2001,10.0
490,2562,21158,9.1
269,3026,30,8.0
645,209,101759,8.7
198,74,100727,30.0
653,2451,20923,8.0
574,2320,20698,2.0
248,3220,4725,9.0
672,400,105333,8.5
648,2040,1829,7.5
491,3796,97767,7.0
225,2042,1836,7.0
5,939,12293,5.0
27,605,110178,6.0
578,2770,21595,8.0
149,1841,16662,7.0
732,2018,1808,3.0
487,445,106625,10.0
636,2986,269,9.3
124,689,112443,9.0
419,2570,21180,7.0
149,3660,89,10.0
592,2761,21574,5.0
590,870,11887,78.0
387,3157,4181,10.0
560,1144,131680,6.0
441,399,105310,70.0
200,3218,4720,51.0
240,313,103871,8.0
288,1517,15051,9.0
430,1813,16468,8.0
214,3049,3231,3.0
362,2080,18897,4.0
687,2986,269,7.5
296,2722,21473,10.0
575,162,101348,9.0
48,1410,14513,5.0
600,610,110270,6.0
112,1815,16498,8.0
50,3959,99147,8.5
524,562,108945,6.0
149,768,114308,5.0
107,2321,20701,8.0
738,1272,138565,3.0
364,3595,8457,7.0
193,1820,16524,8.0
420,3004,2904,5.0
167,3865,98314,7.0
232,2584,21202,9.0
611,1050,127399,5.0
65,2181,20462,5.0
4,3434,6572,6.0
200,2988,270,81.0
585,1352,142455,9.2
85,3451,6675,70.0
640,966,124140,6.0
309,2034,18229,6.0
331,965,124132,9.0
446,3016,2963,8.0
392,722,113415,8.0
598,2315,20691,8.0
28,47,100465,7.0
746,1001,125426,7.199999999999999
112,2556,21131,5.0
659,1476,147864,6.7
130,1934,17121,7.0
186,3107,3785,7.0
241,1841,16662,7.0
138,2297,20665,10.0
659,1138,131565,7.5
740,740,113813,5.5
180,157,101338,88.0
135,2739,21509,7.0
636,495,107871,7.5
409,644,11123,9.0
331,2303,20671,7.3
288,17,100182,10.0
388,2420,20850,2.0
31,3555,790,8.0
149,3684,904,5.0
241,3216,47,9.0
328,1253,13759,7.0
595,2663,21355,9.0
67,3084,3588,8.0
710,2761,21574,8.0
200,458,107067,22.0
14,1817,165070,7.0
34,3987,99468,7.0
740,1348,142329,5.5
20,2259,20604,2.0
142,3669,8937,8.0
578,1560,15225,4.0
603,2924,226,9.0
335,2558,21136,6.0
181,3740,9617,3.0
73,1294,139606,3.0
28,3863,98292,7.0
120,2877,21818,6.0
357,1668,15689,9.0
309,2518,21053,7.0
696,2286,20646,6.0
24,2849,21748,8.0
160,689,112443,7.0
727,1473,147571,8.0
249,1124,13093,8.0
689,2451,20923,8.0
20,3218,4720,3.0
85,3268,5042,30.0
544,3544,779,4.0
93,2508,21038,9.0
605,59,100643,3.0
528,97,100878,87.0
130,3523,761,8.0
524,2463,20949,6.0
44,632,110810,9.0
249,1867,167420,7.0
89,3313,5341,8.0
491,3172,43,7.0
17,1883,16870,8.0
504,1957,1735,9.0
140,2550,21120,7.0
49,2064,18671,4.0
321,2177,20454,5.0
70,994,125124,3.0
331,2076,1887,8.0
568,1602,15437,6.0
409,2336,20725,9.0
309,2807,21679,6.0
741,596,109928,7.6
313,2339,20729,6.0
86,1426,146065,9.5
99,3624,8676,8.0
227,1672,15699,6.0
588,3079,355,7.0
740,1340,141911,9.0
283,2144,20,8.0
200,2153,20047,21.0
537,1153,132010,8.0
283,2179,20457,8.0
431,400,105333,5.0
588,1719,1594,7.0
708,594,109819,3.0
608,3881,98444,7.0
512,1512,150077,7.0
82,1776,163076,7.0
47,2901,21861,90.0
89,2497,21005,7.0
55,3159,4186,2.0
510,2534,21087,8.0
321,3178,437,8.0
716,2273,20626,10.0
382,1815,16498,7.0
82,2240,20574,8.0
168,3344,57,6.0
757,2943,24,3.0
80,408,10578,8.0
308,2617,21268,7.5
392,706,11285,8.0
25,2146,2001,8.0
214,2052,18495,6.0
148,1510,150,7.0
632,842,11757,8.0
203,21,10020,8.0
163,2304,20672,4.0
598,577,109261,9.0
713,2564,21170,10.0
741,2779,21613,2.0
751,698,112667,7.0
249,2402,20819,8.0
355,2140,19815,1.0
252,2470,20958,5.0
733,3192,45,8.0
659,1775,162985,6.7
271,681,112323,7.0
408,3569,813,7.0
253,3722,9367,5.0
617,938,12291,6.0
142,1393,144,8.0
220,2254,20599,10.0
632,2801,2167,8.7
213,3940,98820,9.0
349,1621,154966,7.0
149,3920,9863,10.0
527,1129,131182,10.0
580,24,100240,6.0
741,1871,16782,7.1
68,3995,99539,9.0
415,222,101922,4.0
323,1898,169417,6.9
492,1448,146836,7.800000000000001
323,1867,167420,8.5
564,3761,9756,9.5
700,2290,20657,6.5
281,507,10800,7.0
109,2813,21688,9.0
309,1955,173388,5.0
78,1489,14833,8.0
173,833,11737,8.0
73,1178,13331,3.0
249,399,105310,8.0
338,2244,20583,70.0
687,1229,136436,9.0
568,3403,6213,7.0
22,3884,98460,3.0
378,1498,149,4.0
172,2818,21699,10.0
279,2089,19111,5.0
708,2682,21386,5.0
309,3862,98291,6.0
204,161,101347,8.0
540,1145,131681,10.0
140,3985,99426,7.0
24,3801,97832,7.0
295,3254,4975,60.0
425,7,100112,10.0
334,2817,21698,8.5
525,987,124858,8.0
25,519,108268,8.0
557,2187,20474,8.0
200,3286,5177,59.0
283,2300,20668,8.0
543,1820,16524,5.5
55,2297,20665,2.0
386,1596,154,8.5
244,3174,431,10.0
160,1668,15689,7.0
407,103,100977,8.0
176,3607,8525,10.0
248,3386,6114,10.0
77,3077,3515,9.0
82,2481,20983,8.0
21,2906,21878,70.0
36,501,10793,8.0
321,762,114232,7.0
361,529,108463,8.0
77,2410,20832,9.0
166,3069,3455,5.0
632,3795,97766,7.800000000000001
108,2566,21175,3.0
258,3288,5204,6.0
392,1266,13807,6.0
160,1378,143270,9.0
176,3987,99468,8.0
633,2578,21191,70.0
617,4029,9989,8.5
154,892,120209,3.0
502,850,11771,3.0
41,842,11757,6.0
29,3668,8934,69.0
96,2658,21339,8.0
739,1829,166,8.0
28,2490,20995,7.0
38,2137,19775,6.0
240,2488,20993,9.0
309,975,12449,5.0
600,611,110277,8.0
283,540,108577,8.0
14,1547,151807,8.0
119,3851,98202,9.0
528,3708,9253,100.0
385,52,100523,6.0
751,2470,20958,10.0
278,3742,962,2.0
223,2381,20789,2.1
654,2738,21507,10.0
126,3457,6746,8.0
30,2146,2001,8.0
270,4004,99629,6.0
58,3609,8536,4.0
50,1628,155158,7.5
3,2672,21365,7.0
183,3282,5152,7.0
321,4034,99938,7.0
394,2897,21856,9.4
73,607,11021,1.0
144,957,1239,9.0
227,2096,19163,6.0
210,2380,20785,6.0
335,2826,21709,5.0
287,2192,20483,7.0
716,798,116005,8.5
682,1025,126659,4.0
169,1574,15315,3.0
142,942,12317,7.0
714,2596,21234,4.0
646,162,101348,10.0
280,340,104276,5.0
130,2433,20879,7.0
460,3368,5958,8.0
182,2958,249,8.0
469,3893,98502,7.0
280,2381,20789,5.0
271,1330,141400,5.0
595,32,100298,9.0
207,3895,98505,82.0
10,1410,14513,8.7
351,2381,20789,3.0
492,3785,97672,8.3
416,2306,20678,7.0
423,2298,20666,8.0
89,2834,21717,5.0
186,1209,135806,7.0
68,2043,18393,6.0
527,673,112125,6.0
687,1290,139498,8.0
736,72,100722,8.5
282,2781,21624,10.0
5,302,10357,9.0
687,703,112802,6.0
198,2694,21415,80.0
570,3764,97592,71.0
258,2381,20789,9.0
229,3053,3287,1.5
104,2217,20527,8.0
688,88,10080,70.0
467,671,1121,80.0
702,2146,2001,7.0
149,3959,99147,10.0
39,2182,20464,9.0
25,3141,4081,8.0
643,1586,1536,7.0
696,286,103139,4.0
441,3571,8187,70.0
364,1855,16694,8.0
746,2358,20755,8.9
204,3179,4382,7.0
617,3708,9253,9.5
5,2442,20906,7.5
28,641,11113,5.0
403,4029,9989,4.0
4,2181,20462,7.0
244,2297,20665,8.0
178,2556,21131,8.0
469,2289,20656,7.0
412,1580,15335,9.0
747,2882,21827,10.0
659,1964,174,7.0
15,909,1210,8.0
171,2146,2001,6.0
259,2083,19,10.0
357,3690,9062,9.0
129,3646,877,9.0
657,3807,97863,3.0
359,3351,5774,7.0
163,557,108928,4.0
260,3564,8074,6.0
34,3965,99230,5.0
703,2140,19815,6.0
327,1547,151807,8.5
28,3518,759,8.0
683,3962,9919,4.5
55,3106,3784,1.0
176,117,101045,8.0
361,722,113415,10.0
318,2056,18507,7.0
283,128,101165,7.0
726,3074,3470,9.0
225,519,108268,9.0
520,3294,523,86.0
229,394,105190,5.5
39,1828,16592,7.0
591,725,113425,8.5
512,1436,146493,7.0
193,3728,9479,5.0
693,3959,99147,3.0
248,2217,20527,8.0
48,3043,3225,8.0
240,2684,21390,7.0
112,945,123494,3.0
57,2688,21403,5.0
506,2287,20652,7.0
582,2351,20745,5.0
263,2071,18753,7.0
78,3460,6773,8.0
313,3540,7748,7.0
603,2613,21262,8.0
226,3746,966,62.0
85,388,105074,50.0
66,2602,21243,5.0
752,693,112609,8.0
394,2250,20594,7.0
357,2397,20812,10.0
147,2917,223,80.0
250,161,101347,8.0
611,2980,263,9.0
527,869,11879,7.0
72,3863,98292,7.0
459,1545,151801,9.1
617,2448,20918,7.0
27,1927,171018,8.0
166,1977,17549,7.0
17,3607,8525,8.0
411,401,105334,7.0
267,2277,20631,7.3
323,1751,161476,7.5
28,2010,18,6.0
240,2834,21717,6.0
82,689,112443,8.0
542,2187,20474,3.0
176,1985,17643,7.0
165,1485,14813,8.0
129,3569,813,6.0
62,1666,156822,9.0
55,1681,1575,3.0
214,909,1210,5.0
250,696,112649,4.0
751,1489,14833,6.0
370,278,10298,7.3
464,3347,572,9.0
597,1801,164,5.0
499,2649,21326,6.0
209,1348,142329,9.0
433,2089,19111,8.0
325,2738,21507,5.0
512,605,110178,8.0
119,2906,21878,10.0
309,770,114340,9.0
160,2686,21399,9.0
74,737,113717,9.0
78,909,1210,8.0
54,2311,20684,8.0
182,2250,20594,8.0
546,3978,9941,2.0
313,2558,21136,5.0
67,3334,565,7.0
344,3701,918,9.0
225,3335,5667,8.0
328,2065,18677,6.0
634,3484,7054,6.0
270,340,104276,6.0
478,1288,139435,9.0
110,103,100977,4.0
661,842,11757,5.0
99,3546,780,7.0
82,2177,20454,6.0
99,2584,21202,8.0
225,2429,20872,8.0
679,3084,3588,4.0
499,103,100977,7.0
204,3108,3786,10.0
130,181,101474,8.0
354,1588,153658,8.0
49,3953,98977,5.0
240,3837,97986,9.0
482,998,125367,9.0
218,3701,918,3.0
741,95,10087,7.199999999999999
567,799,116006,9.0
149,3193,450,7.0
57,1855,16694,7.0
257,1693,15809,7.800000000000001
66,1087,129190,2.5
0,2592,21221,4.0
499,1927,171018,8.0
48,760,114195,7.0
357,1194,13411,9.0
475,3717,934,6.0
28,2897,21856,7.0
29,1610,154587,63.0
106,3142,4087,70.0
506,2278,20632,6.0
627,142,101280,7.0
358,3984,99425,10.0
397,3602,849,4.0
687,502,10794,6.5
411,3959,99147,7.0
101,2921,225,3.5
82,299,103302,7.0
478,1411,145139,9.0
79,850,11771,7.0
